2836	3156	9138	3417	1061	5387	9319	8985	1842	6007	0	9386	2006	5596	5798	5520	3073	6309	7034	2370	7594	998	7812	2782	9997	7633	4141	9572	14	9556	6337	3617	2998	6637	9741	1598	8915	7507	8141	1862	215	3350	6061	1776	8642	903	5296	3848	9357	505	2666	3307	5205	764	8140	2749	9864	6732	7083	2657	3073	7862	1981	4854	3551	2192	8114	8102	5606	7171	9918	3687	8571	5646	8205	1350	7184	1724	5807	1456	6416	9021	1144	450	8974	9429	1236	3771	5824	8374	5869	8654	1418	4655	3327	8107	8448	5427	983	9732	3628	4267	7538	1596	9064	9240	8747	4573	6525	6934	4850	5239	7825	1706	6811	8578	9845	5102	9174	3828	2722	9893	3736	4742	3635	1678	2863	568	5055	8267	7266	9464	2083	6403	2191	3143	8171	4431	442	284	3192	4638	3045	7269	8462	8774	1973	9993	3167	2552
918	6104	5234	9165	2589	2600	2752	5629	7035	4371	9386	0	7207	3884	5453	3404	2366	6289	1981	1495	4594	2324	4591	6296	7955	7459	8865	1664	6297	2308	7632	8067	1474	1642	9969	2141	990	267	3897	8699	4957	2063	5249	1128	3612	3336	4483	1734	3308	8542	6787	9972	1262	3845	6126	837	8687	1086	7250	5248	2917	4654	9990	2538	7285	8358	5324	7343	3978	2032	7081	4205	6722	9442	335	7221	7336	3456	1564	7626	8605	7968	883	5298	5309	4784	9361	3163	5334	9519	4061	3508	6472	9836	1224	6084	5965	8868	8500	8496	4968	3255	2735	6496	173	4510	8916	7602	4325	9220	7956	7716	4656	2809	8977	4696	4360	8505	4371	5405	8024	573	9407	7922	1214	4404	2241	4859	6949	5324	6025	4834	3172	5969	1531	7453	5973	7043	5308	9042	5227	3968	2939	1297	5221	6814	9793	6435	2623	1845
741	9952	7348	9445	3361	8633	3567	121	1735	1358	2006	7207	0	3030	7621	414	6198	3427	286	9529	7923	342	965	5541	1723	5543	4936	5632	2909	4435	9482	7658	2279	2262	2794	6968	8306	9229	8408	87	2370	1131	3827	2138	2707	7693	5259	8718	2210	479	7298	8224	6525	6726	8874	333	7090	1095	2648	834	6559	769	5525	1798	2003	6269	9217	4162	5074	8525	1711	3154	7234	7088	8879	2157	1698	5573	3717	7117	9943	6372	9282	9515	104	5991	5115	6428	6571	1827	4725	3624	1398	4599	7041	3738	2073	7416	3273	349	5179	4837	5126	236	4454	5332	144	3621	4631	9802	9801	1633	8767	3369	1872	7243	7570	3157	7201	4273	1199	8300	1673	9077	152	4592	9256	1119	7360	1033	9048	3987	4394	5624	4028	443	9059	4075	4406	4059	3298	1069	6193	2023	513	2841	4108	4346	4844	1247
4427	8144	4081	5678	5756	8990	5488	4199	403	7124	5596	3884	3030	0	5984	6847	835	6870	3393	3026	7141	2626	1635	5573	5608	3447	9569	4714	5892	6099	1726	9037	7133	4018	9502	4780	7171	1786	1388	1098	163	7399	1325	9687	6581	9450	8155	6974	3321	9803	1554	5657	1556	3265	4607	5790	8932	1231	9121	6962	7961	439	1207	9943	3226	9314	8133	8186	6183	4776	9927	8845	5476	9790	5590	2515	9954	2768	3505	7716	6251	512	1228	2921	3511	5978	5841	1122	7572	285	72	8938	7847	5983	5890	5541	1654	8489	7563	2577	4242	1519	8351	7965	2209	1457	1184	1497	7342	7789	5735	699	6547	6602	9427	8709	1519	353	440	1407	2843	2288	7956	8017	6173	1302	5003	1910	3495	9098	9236	1241	9387	6748	2726	1546	624	8879	9334	8786	3956	1326	8997	9712	873	2785	6122	9257	1101	2365
4592	2011	9517	8380	338	4086	7451	7024	1232	2546	5798	5453	7621	5984	0	1387	4492	6447	1665	9192	6757	3944	2120	3340	8810	4711	4980	7405	5915	5628	7698	9383	3858	8838	8544	3809	4195	6708	2476	9440	1736	9444	884	1073	685	6588	2125	4346	1902	1160	2170	5983	5952	3626	5434	3043	9549	2790	4770	3318	3881	4007	8882	3103	984	9058	6045	5243	3266	4691	7780	9595	4397	6911	6920	9302	4941	8109	2491	473	2529	7938	2499	1080	3268	5589	4940	3266	6490	3731	3803	9154	9234	1007	8225	1814	4090	4438	8920	6524	235	3793	876	2842	4361	1377	4407	2000	4115	1582	9761	1905	6315	837	2818	8887	9302	9729	8799	6211	1132	2986	6465	7986	9554	2796	9931	751	1791	9953	5325	4967	8888	933	226	976	7706	9635	1968	5758	3000	8500	6962	4906	5236	8058	5566	3117	6609	2259
9073	6487	3810	3399	972	2935	2069	851	6068	5071	5520	3404	414	6847	1387	0	2077	9840	2346	660	4778	7358	1940	7839	3979	4102	203	3322	1235	8841	687	3397	7788	1401	5432	2049	2241	967	7145	3514	3069	4270	6160	4436	3067	4750	6557	3621	4268	4113	3228	1666	1210	6181	6098	4664	3237	9845	9567	7294	6684	2867	2117	8301	2351	3225	8050	4074	1148	8001	6275	609	1459	1047	361	2512	53	6593	2136	7396	9490	1443	2674	4680	7110	8753	2001	5213	1023	5188	2672	4893	1263	1687	3182	6279	3369	5404	7931	5318	3244	995	721	2294	7573	5352	9835	7522	9954	7285	9297	1743	1165	4597	982	4478	9495	8249	2392	8912	1354	98	6796	1163	9675	7429	806	8871	7390	4384	2323	9715	3895	7113	3559	6971	8623	1972	4743	1734	1496	1697	4125	1718	4724	1516	8376	5058	6608	6944
6872	9705	1061	5536	5913	4252	6578	2869	4302	3844	3073	2366	6198	835	4492	2077	0	925	8317	5478	5422	4177	2890	5679	8021	3900	205	9003	8138	6753	8365	7344	998	412	2348	7972	3408	6030	5171	477	265	2735	3134	7600	432	660	6602	7468	5802	1618	6886	2579	9125	6134	8239	4178	1126	5413	6854	7601	1949	2834	3955	7065	8535	4610	8617	6000	6426	136	2278	8798	113	6689	203	6857	6130	5261	5831	1215	6589	3197	6855	471	3618	2374	7395	7680	4439	9377	6655	2929	621	5975	2925	3780	9980	9235	7736	3428	219	4716	6586	1637	1190	9578	5814	9602	5792	9393	9329	3651	3041	6042	9076	4704	1317	8163	1288	592	6362	9432	5751	8588	7112	6400	3314	4864	9848	6282	6424	7315	1481	2394	2224	3198	8340	381	1668	2573	1905	133	2532	8818	5402	583	7415	4574	7650	1814
5157	1268	8198	8629	4169	1720	8885	6211	7279	8514	6309	6289	3427	6870	6447	9840	925	0	2915	7200	9160	6199	59	5307	5946	2107	5257	7889	9327	1910	6314	2850	3510	239	1088	3960	3182	7651	1537	1299	4125	8855	5937	1264	4918	4126	5046	5965	5129	888	1639	1340	4227	127	1292	1526	1701	9103	5108	4811	1552	2595	2328	422	3614	7699	297	7744	4439	3002	6439	6915	9025	219	123	9375	256	3691	9946	9571	904	8937	884	5690	1535	1213	2822	6306	611	4911	3448	3049	4714	4656	6126	6888	5373	6902	3469	4105	7612	8303	9306	2405	8094	2135	2231	8108	8181	254	5823	3352	1727	9954	9820	7767	1982	2143	298	9364	545	6173	7558	7868	7456	2703	5078	7187	9465	7783	6579	203	5579	755	728	7749	9466	1399	7352	4437	53	4695	8294	1832	9771	3882	2053	7851	7307	354
1050	2912	9562	881	5348	589	1021	7855	5224	32	7034	1981	286	3393	1665	2346	8317	2915	0	5383	8454	5187	2599	3304	5559	5311	7105	3456	5741	9298	4996	2471	5339	2372	4680	3929	5517	4376	2739	7010	6519	5955	4365	2139	745	5999	1777	699	2	9086	980	2719	331	689	6377	2384	2688	4699	7072	1079	7055	5221	880	8562	877	8136	8349	3248	6130	9049	9721	8800	2533	5477	989	7536	624	197	6692	8998	5825	9446	8973	5178	4398	5411	3150	5388	8027	1734	5931	3073	453	1250	2258	3457	6170	7892	8929	5001	9583	8142	4255	1841	4759	5279	9563	666	4051	6327	57	5698	2543	5993	819	7910	7371	6305	3369	6186	6157	1861	9834	9961	5769	6807	35	6391	9155	9300	5018	8464	2484	9448	4952	6632	3230	1124	1201	5660	5928	1112	6247	6841	2246	1938	1460	3934	624	5934
4459	3146	2853	1094	9522	8688	9606	5481	3504	5521	2370	1495	9529	3026	9192	660	5478	7200	5383	0	3650	5226	477	1537	8725	9713	5051	6494	7098	5562	7900	811	1264	2151	9204	8593	1058	9127	3352	5268	9318	8358	7556	2448	3465	254	1702	8057	2077	4699	5441	52	7009	2603	5029	3565	3521	6731	9124	1875	1699	7999	8526	4273	6038	4143	9598	2860	9420	263	6566	4954	8785	2787	2812	4635	8312	7589	7919	7498	3963	2469	6648	4362	9490	5620	1083	9336	2606	6247	6522	2175	7176	2067	9436	8236	6385	9811	8713	8250	5400	9238	9301	4294	3549	2901	8667	6134	3666	599	1766	1742	1978	7140	7263	6285	9152	8815	111	689	3049	9287	3555	8274	905	3042	1531	5982	6851	1006	360	9896	3824	4251	2327	3199	114	3806	6144	6390	3042	1213	3495	1063	8095	1351	2934	5806	5937	6055
3010	8851	7413	7690	2310	6099	8116	6978	2540	9132	7594	4594	7923	7141	6757	4778	5422	9160	8454	3650	0	2686	3419	2279	1343	2916	2539	4116	3465	7812	9822	9578	3496	1772	3290	384	1596	912	1847	1742	8683	9046	3745	8368	2600	5656	444	4568	9888	9141	1560	9247	7293	2668	1983	8484	8178	290	6748	5659	9251	1468	964	1715	7370	3179	9711	1730	4398	5386	6981	6565	9404	648	2838	4481	2276	2677	8582	2917	5676	3887	1098	624	3455	1582	6257	6943	4016	7341	2392	9132	7641	7809	6242	5595	7196	8666	8421	5958	3363	5919	6676	4894	5770	7287	1394	8223	5262	8817	1845	4787	4741	7905	378	2419	6947	6083	5194	90	2132	7474	9376	9750	855	7391	8188	4424	543	7453	458	5316	4677	8948	9333	4132	434	1070	4745	187	3710	2155	2825	9439	6504	8213	6985	3865	134	7750
962	9234	2193	9113	6524	6579	8780	4476	5137	5980	998	2324	342	2626	3944	7358	4177	6199	5187	5226	2686	0	1210	8402	1638	1481	2343	1859	5939	365	522	4295	3189	5662	4387	1690	3613	2299	2805	1540	2592	7358	1913	4749	9005	2041	3070	9313	9833	6883	9325	3198	6538	5567	2986	8628	6209	5332	2286	3796	4481	7886	2719	2881	1622	8341	4014	3351	1869	2190	1440	3421	9815	5620	7113	1931	4314	2865	6855	6197	7505	2178	4728	657	9619	8021	8475	7495	9156	1133	4264	641	1955	2962	7687	1295	2694	6233	1611	2312	4413	9664	9700	6664	4500	2289	6939	6443	2948	7643	4906	39	5018	5912	5508	482	6176	4372	7221	7636	9533	5691	6235	2797	8720	463	578	570	8141	1713	9721	32	4260	7786	5581	5441	3511	4476	6931	9108	9667	2021	5517	545	3766	3115	6030	9181	3059	8297
596	121	445	4865	7659	8927	5825	8524	2042	1710	7812	4591	965	1635	2120	1940	2890	59	2599	477	3419	1210	0	7959	9055	8982	5885	1615	1585	2272	5687	70	2592	1773	1249	3412	1402	9083	6327	9857	6553	3973	4791	4202	8274	1824	1074	6502	1425	7149	285	8918	9685	1715	2095	5629	2043	5084	7877	3351	5038	4986	4535	3315	4977	6748	1182	4499	8090	3559	6554	4471	9921	667	7032	9011	7079	5562	3823	7915	613	990	3577	6747	8133	1384	1373	665	9370	662	6144	2798	2806	6012	2012	2089	9186	593	6092	9824	9950	3316	7717	1346	7215	8087	4222	7167	6223	5603	6511	1564	8739	6784	2953	7100	7086	1479	3306	8435	56	6894	8298	649	6390	425	2123	703	3385	5795	4518	2313	240	3985	7211	7630	7593	3791	3534	5947	6325	3795	5750	8670	7910	5970	6674	1270	7418	8638
392	6577	3442	6638	5420	3794	3755	3683	9535	5343	2782	6296	5541	5573	3340	7839	5679	5307	3304	1537	2279	8402	7959	0	2385	8963	5026	3265	6404	1320	8459	2531	1286	20	3070	4368	4744	8656	9354	5505	3931	9017	513	6350	7420	8180	2446	1636	5453	2494	6845	8819	5542	4434	4879	5065	6059	3410	7257	7867	3319	4301	6486	9015	101	6629	591	3195	3502	9441	2367	9187	5212	2271	3611	1471	5938	4282	8577	1247	1501	7132	6523	1949	1581	8775	9695	520	245	9617	2326	4437	4307	7140	6819	9670	7731	8232	9490	8806	759	235	3391	4135	5657	6781	6076	1697	9035	8266	4835	8374	970	5540	263	6379	2577	8443	44	7387	1117	5358	7208	8993	4514	3329	9268	7186	9082	8589	6403	6616	2728	4203	248	4938	7474	6725	1605	8203	2904	4983	8233	5525	3010	1435	2918	4706	2636	4162
7099	3585	5672	4947	4384	9410	5775	3827	5814	8909	9997	7955	1723	5608	8810	3979	8021	5946	5559	8725	1343	1638	9055	2385	0	5733	6277	3665	2812	3769	8725	7889	9535	9721	501	6539	849	5232	3208	599	7134	3838	7553	1583	4074	4170	682	4719	1964	3252	1250	5262	1000	7255	2353	9773	2256	4030	5107	9149	9815	4164	3775	5491	8333	8362	9763	2310	2576	2426	6238	5004	911	4544	2446	3231	9878	475	1531	173	6595	3741	924	3390	8420	9056	8273	8861	8838	3846	3288	7158	2217	91	6522	1083	7080	860	6887	6268	6685	4476	3699	8301	2371	435	7259	3726	1646	895	9890	5143	8947	9048	544	8394	1721	9572	9544	8364	4556	8783	5570	4262	8242	8358	9406	3905	3819	223	7505	7104	4352	8918	4000	6230	6717	4749	6819	5750	6531	3058	29	4046	5768	4746	9504	7751	6598	6655
2627	8149	5578	4533	4023	9041	4007	2180	6490	4720	7633	7459	5543	3447	4711	4102	3900	2107	5311	9713	2916	1481	8982	8963	5733	0	7193	3034	9076	218	7941	189	205	1891	4628	8651	9154	9505	8790	1113	7893	2012	1071	5709	7028	7338	2666	4468	4181	8965	7524	836	6624	8583	3743	2671	9573	6436	8316	8244	1113	9745	424	5945	1618	5679	6545	3562	5798	9855	2534	2821	4478	2334	241	3083	3177	4237	5577	8175	4126	5339	1846	3313	8546	8337	7119	5513	85	2882	5133	6082	2949	1233	5503	8305	6183	2347	50	9429	8317	3877	7609	6267	699	7552	6334	6371	4666	9824	7032	5765	7336	5273	7769	953	171	463	7020	7402	1689	3664	4069	1028	7795	9126	3903	472	6239	4925	7013	7761	2853	2078	7034	7013	9908	9366	9395	8741	9492	8778	3776	1287	3158	1306	3784	5639	8690	2749
2537	7202	9650	4986	766	2723	6506	781	9105	3704	4141	8865	4936	9569	4980	203	205	5257	7105	5051	2539	2343	5885	5026	6277	7193	0	2623	4787	3322	9046	4632	5364	7366	5619	5351	8538	2890	4677	2197	5140	9435	5516	6716	8079	5021	3083	4289	3858	8242	1072	6114	8729	5853	5829	5611	6630	8688	4302	7081	8204	5240	9487	3323	4661	7520	3285	9076	177	2099	8404	7510	361	2276	658	3273	163	1848	4944	3442	1225	635	284	4536	8322	5532	3967	3938	7998	6151	3417	7377	4729	8780	7611	7336	9164	8020	9193	6625	83	900	6780	3229	8148	5706	7602	167	5042	155	9811	4396	9519	1163	7909	2823	3055	2712	1148	1074	89	4788	5184	3755	1228	2776	2583	4715	4944	3444	4713	1542	9008	9477	5411	8648	9640	6164	5315	5986	1996	8535	4344	9001	4063	7396	1779	2266	4897	5963
4906	2468	6165	7759	1684	3165	5280	6537	426	5128	9572	1664	5632	4714	7405	3322	9003	7889	3456	6494	4116	1859	1615	3265	3665	3034	2623	0	8141	1371	9133	6657	7151	8815	9237	9050	8601	5689	4691	1858	8713	8087	2410	4059	2615	1369	9567	4776	5323	4111	994	8108	4666	5954	8914	8718	7028	6781	5923	9196	4955	9061	193	1031	4431	5884	2430	1683	3385	187	8331	8464	8462	2620	6116	6146	1057	8621	5471	8186	9508	6924	3822	44	670	6465	9543	9862	2417	5093	5273	8034	7335	3844	8709	2426	6154	5956	9190	7746	6938	4835	7574	1750	7254	162	2760	3659	8071	7412	649	6634	3728	7401	6920	3167	6354	8816	2877	305	205	8515	3923	6423	8654	9531	3049	4615	1624	685	5273	3787	8452	2632	2459	6134	1579	5197	7078	5721	2478	895	9207	8312	7848	8217	9122	9674	9689	3677
4813	5501	5373	3164	7198	4965	79	6870	9999	9619	14	6297	2909	5892	5915	1235	8138	9327	5741	7098	3465	5939	1585	6404	2812	9076	4787	8141	0	3090	3325	5388	1832	4929	691	8423	314	6982	5990	6713	7772	5098	3356	4302	3006	4651	1070	5502	4350	9044	4833	5957	5305	1745	7061	615	6698	8528	504	1466	9645	889	7373	8244	4505	1648	1557	8875	668	6284	6902	9817	1706	7681	8864	6530	124	9183	8334	5911	5245	2526	204	2341	9283	3984	7895	8255	4484	175	5	6766	9156	2384	1846	2125	8790	2396	5313	1911	2845	6031	5680	3727	779	3000	2245	480	8537	8228	2707	5331	5956	7011	5691	2653	1930	1523	5938	5763	2628	3858	2029	2858	2218	7321	1910	2046	1417	3734	3272	9772	7880	469	3771	2309	334	2849	6188	4410	1765	3978	9768	2688	7912	5377	4356	7440	1791	9137
1772	1732	9441	9566	9908	1524	725	3959	5852	4710	9556	2308	4435	6099	5628	8841	6753	1910	9298	5562	7812	365	2272	1320	3769	218	3322	1371	3090	0	8976	6575	5887	1069	5319	6232	7441	5810	52	7244	7523	9599	3976	8975	6859	7828	8976	9633	3883	7239	6123	2233	7675	5790	6044	2719	9677	6270	9827	1381	943	4607	5706	6760	3186	3956	7453	3318	9175	4659	1732	4013	4049	1716	9613	581	1413	8482	9772	7514	8902	2157	39	1001	4148	9445	2590	4742	3011	3629	5693	4775	9962	9182	1209	8307	4277	9037	4527	7016	6538	886	604	682	7613	5453	4025	1702	3764	8724	6127	1573	7662	3778	1824	2107	5243	7235	7660	5234	6283	6027	8899	3942	5395	5365	5950	1891	4481	9837	2068	3646	4294	452	7959	1547	2188	8211	6216	5067	263	530	1623	8071	8229	8840	2738	5016	4206	84
7213	9520	2237	2371	9358	7827	6193	1926	3826	1144	6337	7632	9482	1726	7698	687	8365	6314	4996	7900	9822	522	5687	8459	8725	7941	9046	9133	3325	8976	0	3711	7695	8702	5794	1178	4440	1873	1816	9140	4126	5593	3968	455	6362	6902	2691	7926	5495	4266	6180	2596	7545	5468	9504	1	4934	2313	8230	9896	9829	9845	6471	3689	5830	5066	6639	4020	5032	5450	3156	6935	5117	3701	310	4637	3844	2716	8277	4285	8405	5080	1107	5679	1883	9652	2443	3991	9003	5328	6445	148	6360	5403	2156	9643	6712	4770	4550	4092	1201	5910	6300	555	4491	1900	1435	9267	858	2749	1056	6951	3072	17	9225	9302	8130	7892	6455	6250	3412	9426	839	2445	1443	5503	2745	201	3898	8873	3798	6639	7926	3727	6926	2793	496	4368	1896	1708	4441	6877	8683	3179	168	4063	2197	928	5470	9739
4910	1710	9056	2101	4172	2810	7188	3361	7659	5728	3617	8067	7658	9037	9383	3397	7344	2850	2471	811	9578	4295	70	2531	7889	189	4632	6657	5388	6575	3711	0	8510	8364	7062	2576	6898	8476	8402	8700	2905	7066	6037	8293	8444	9776	5497	6884	3534	2073	3086	8466	6858	8131	9576	730	4016	642	7680	8768	7864	4108	5229	2652	6807	4681	7009	4076	3379	6768	7077	2821	8521	2766	1277	4117	906	1687	8598	4617	7990	7928	2845	6200	3086	7816	4923	5594	1329	5356	9944	931	7412	813	8119	9964	5034	3385	9357	3398	4217	5590	229	7784	4310	6366	2889	6338	7816	5900	9117	3759	5687	5207	2888	741	9358	4757	2878	3570	5566	231	8777	5123	8693	5961	2145	1943	4359	8600	2784	1507	4544	6910	7949	5860	8383	692	6255	1025	1327	4092	5026	5956	1608	7169	149	608	6753	7551
